MovieID,Title,imdbID,spanishTitle,year,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,KMeans_Cluster
1228,Raging Bull,81398,Toro salvaje,1980,9.0,54.0,53.0,1.0,98.0,8.1,9.0,8.0,1.0,88.0,4.1,33528.0,92.0,http://content9.flixster.com/movie/10/93/45/10934583_det.jpg,0
1230,Annie Hall,75686,Annie Hall,1977,8.8,46.0,45.0,1.0,97.0,8.2,5.0,5.0,0.0,100.0,3.9,27350.0,92.0,http://content8.flixster.com/movie/10/85/12/10851294_det.jpg,0
1231,The Right Stuff,86197,Elegidos para la gloria,1983,8.6,30.0,29.0,1.0,96.0,0.0,1.0,1.0,0.0,100.0,3.9,5615.0,87.0,http://content7.flixster.com/movie/58/56/27/5856273_det.jpg,4
1232,Stalker,79944,Stalker,1979,8.2,16.0,16.0,0.0,100.0,0.0,2.0,2.0,0.0,100.0,4.5,6877.0,95.0,http://content7.flixster.com/movie/29/43/294309_det.jpg,4
1233,Das Boot,82096,El submarino (Das Boot),1981,9.0,36.0,36.0,0.0,100.0,8.5,5.0,5.0,0.0,100.0,4.1,11718.0,94.0,http://content6.flixster.com/movie/10/92/18/10921888_det.jpg,0
1234,The Sting,70735,El golpe,1973,8.1,45.0,41.0,4.0,91.0,6.9,5.0,4.0,1.0,80.0,4.1,16187.0,93.0,http://content7.flixster.com/movie/11/11/96/11119697_det.jpg,0
1235,Harold and Maude,67185,Harold y Maude (Joven chalado millonario seduce a vieja chiflada),1971,7.6,38.0,32.0,6.0,84.0,0.0,4.0,0.0,4.0,0.0,4.2,15115.0,93.0,http://content9.flixster.com/movie/25/38/253827_det.jpg,4
1236,Trust the Man,427968,Ellas y ellos,2005,4.6,100.0,27.0,73.0,27.0,4.5,25.0,3.0,22.0,12.0,2.9,11451.0,38.0,http://content8.flixster.com/movie/21/37/19/2137190_det.jpg,3
1237,Det sjunde inseglet,50976,El séptimo sello,1957,9.0,46.0,43.0,3.0,93.0,0.0,4.0,3.0,1.0,75.0,4.3,12987.0,94.0,http://content6.flixster.com/movie/10/91/35/10913568_det.jpg,4
1238,Local Hero,85859,Un tipo genial,1983,8.8,30.0,30.0,0.0,100.0,0.0,4.0,4.0,0.0,100.0,4.1,2127.0,87.0,http://content8.flixster.com/movie/25/52/255294_det.jpg,4
1240,Terminator Salvation,438488,Terminator Salvation,2009,5.0,251.0,80.0,171.0,31.0,4.9,35.0,10.0,25.0,28.0,3.4,267474.0,64.0,http://content8.flixster.com/movie/10/92/76/10927658_det.jpg,3
1241,Braindead,103873,Braindead: tu madre se ha comido a mi perro,1992,7.4,20.0,17.0,3.0,85.0,0.0,1.0,1.0,0.0,100.0,3.8,16839.0,84.0,http://content6.flixster.com/movie/28/59/285900_det.jpg,4
1242,Glory,97441,Tiempos de gloria,1989,7.9,40.0,37.0,3.0,92.0,7.4,9.0,8.0,1.0,88.0,4.0,13978.0,92.0,http://content7.flixster.com/movie/10/86/41/10864113_det.jpg,0
1243,Rosencrantz & Guildenstern Are Dead,100519,Rosencrantz y Guildenstern han muerto,1990,6.3,27.0,18.0,9.0,66.0,0.0,4.0,0.0,4.0,0.0,4.0,4144.0,89.0,http://content9.flixster.com/movie/25/43/254319_det.jpg,4
1244,Manhattan,79522,Manhattan,1979,8.6,43.0,42.0,1.0,97.0,8.5,6.0,6.0,0.0,100.0,4.1,14496.0,92.0,http://content7.flixster.com/movie/26/79/267901_det.jpg,0
1245,Miller's Crossing,100150,Muerte entre las flores,1990,8.0,51.0,46.0,5.0,90.0,6.9,9.0,7.0,2.0,77.0,4.0,14665.0,90.0,http://content6.flixster.com/movie/26/73/267312_det.jpg,0
1246,Dead Poets Society,97165,El club de los poetas muertos,1989,7.2,49.0,42.0,7.0,85.0,6.5,7.0,5.0,2.0,71.0,3.8,56733.0,90.0,http://content9.flixster.com/movie/10/58/40/10584083_det.jpg,0
1247,The Graduate,61722,El graduado,1967,8.0,44.0,39.0,5.0,88.0,6.7,6.0,5.0,1.0,83.0,3.7,22493.0,90.0,http://content8.flixster.com/movie/27/15/271514_det.jpg,0
1248,Touch of Evil,52311,Sed de mal,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/85/14/10851430_det.jpg,1
1250,The Bridge on the River Kwai,50212,El puente sobre el río Kwai,1957,8.8,43.0,41.0,2.0,95.0,7.9,6.0,5.0,1.0,83.0,3.9,10774.0,90.0,http://content7.flixster.com/movie/10/92/73/10927333_det.jpg,0
1251,8½,56801,Fellini Ocho y medio,1963,8.4,34.0,33.0,1.0,97.0,7.5,9.0,8.0,1.0,88.0,4.3,12375.0,92.0,http://content9.flixster.com/movie/49/37/75/4937759_det.jpg,0
1252,Chinatown,71315,Chinatown,1974,9.3,47.0,47.0,0.0,100.0,8.8,6.0,6.0,0.0,100.0,4.2,22995.0,92.0,http://content7.flixster.com/movie/10/87/19/10871921_det.jpg,0
1253,The Day the Earth Stood Still,43456,Ultimátum a la Tierra,1951,8.0,50.0,47.0,3.0,94.0,7.0,5.0,4.0,1.0,80.0,3.8,8999.0,86.0,http://content7.flixster.com/movie/10/87/31/10873109_det.jpg,0
1254,The Treasure of the Sierra Madre,40897,El tesoro de Sierra Madre,1948,9.0,38.0,38.0,0.0,100.0,8.5,5.0,5.0,0.0,100.0,4.1,6732.0,90.0,http://content8.flixster.com/movie/89/34/49/8934498_det.jpg,0
1255,Bad Taste,92610,Mal gusto,1987,6.4,20.0,14.0,6.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/11/14/76/11147638_det.jpg,2
1256,Duck Soup,23969,Sopa de ganso,1933,8.9,35.0,33.0,2.0,94.0,0.0,4.0,3.0,1.0,75.0,4.1,7416.0,91.0,http://content7.flixster.com/movie/29/49/294993_det.jpg,4
1257,Better Off Dead...,88794,Better Off Dead...,1985,7.0,21.0,17.0,4.0,80.0,0.0,1.0,1.0,0.0,100.0,3.7,11561.0,86.0,http://content7.flixster.com/movie/10/84/19/10841913_det.jpg,4
1258,The Shining,81505,El resplandor,1980,7.8,45.0,39.0,6.0,86.0,5.4,6.0,3.0,3.0,50.0,4.0,91362.0,91.0,http://content8.flixster.com/movie/10/92/96/10929678_det.jpg,0
1259,Stand by Me,92005,Cuenta conmigo,1986,7.8,34.0,32.0,2.0,94.0,0.0,2.0,2.0,0.0,100.0,0.0,0.0,0.0,http://content9.flixster.com/movie/28/31/283115_det.jpg,2
1260,M,22100,"M, el vampiro de Düsseldorf",1931,9.0,40.0,40.0,0.0,100.0,8.4,8.0,8.0,0.0,100.0,4.3,9191.0,94.0,http://content8.flixster.com/movie/10/85/69/10856942_det.jpg,0
1261,Evil Dead II,92991,Terroríficamente muertos,1987,7.8,42.0,41.0,1.0,97.0,6.6,6.0,5.0,1.0,83.0,3.8,30657.0,86.0,http://content9.flixster.com/movie/51/02/510275_det.jpg,0
1262,The Great Escape,57115,La gran evasión,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/85/23/10852306_det.jpg,1
1263,The Deer Hunter,77416,El cazador,1978,8.3,44.0,40.0,4.0,90.0,7.1,5.0,4.0,1.0,80.0,4.1,27513.0,91.0,http://content6.flixster.com/movie/26/75/267592_det.jpg,0
1264,Diva,82269,La diva,1981,8.1,41.0,39.0,2.0,95.0,8.0,14.0,13.0,1.0,92.0,4.0,1807.0,86.0,http://content8.flixster.com/movie/10/84/36/10843630_det.jpg,0
1265,Groundhog Day,107048,Atrapado en el tiempo,1993,7.9,52.0,50.0,2.0,96.0,7.5,10.0,10.0,0.0,100.0,3.3,34921.0,79.0,http://content7.flixster.com/movie/26/23/262309_det.jpg,0
1266,Unforgiven,105695,Sin perdón,1992,8.5,56.0,54.0,2.0,96.0,7.5,11.0,9.0,2.0,81.0,4.0,27203.0,91.0,http://content9.flixster.com/movie/10/93/21/10932195_det.jpg,0
1268,Pump Up the Volume,100436,Rebelión en las ondas,1990,6.7,31.0,25.0,6.0,80.0,0.0,3.0,2.0,1.0,66.0,3.4,5356.0,79.0,http://content8.flixster.com/movie/27/20/272094_det.jpg,4
1269,Arsenic and Old Lace,36613,Arsénico por compasión,1944,7.6,21.0,19.0,2.0,90.0,0.0,3.0,2.0,1.0,66.0,4.0,9161.0,91.0,http://content8.flixster.com/movie/95/83/75/9583750_det.jpg,4
1270,Back to the Future,88763,Regreso al futuro,1985,8.4,54.0,52.0,2.0,96.0,7.3,6.0,5.0,1.0,83.0,3.8,126816.0,88.0,http://content6.flixster.com/movie/31/17/311700_det.jpg,0
1271,Fried Green Tomatoes,101921,Tomates verdes fritos,1991,6.5,22.0,18.0,4.0,81.0,0.0,3.0,3.0,0.0,100.0,3.7,24457.0,88.0,http://content7.flixster.com/movie/10/88/22/10882269_det.jpg,4
1272,Patton,66206,Patton,1970,8.2,36.0,35.0,1.0,97.0,8.3,6.0,5.0,1.0,83.0,4.0,8522.0,93.0,http://content7.flixster.com/movie/18/68/40/1868409_det.jpg,0
1273,Down by Law,90967,Bajo el peso de la ley,1986,7.4,24.0,21.0,3.0,87.0,6.1,6.0,4.0,2.0,66.0,4.3,6805.0,94.0,http://content8.flixster.com/movie/10/93/40/10934066_det.jpg,0
1274,Akira,94625,Akira,1988,7.3,34.0,30.0,4.0,88.0,6.9,6.0,5.0,1.0,83.0,4.0,33398.0,89.0,http://content6.flixster.com/movie/28/40/284000_det.jpg,0
1275,Highlander,91203,Los inmortales,1986,5.9,29.0,19.0,10.0,65.0,0.0,2.0,1.0,1.0,50.0,3.5,18748.0,78.0,http://content7.flixster.com/movie/10/94/47/10944769_det.jpg,4
1276,Cool Hand Luke,61512,La leyenda del indomable,1967,8.8,44.0,44.0,0.0,100.0,8.5,6.0,6.0,0.0,100.0,4.1,17521.0,93.0,http://content9.flixster.com/movie/29/06/290627_det.jpg,0
1277,Cyrano de Bergerac,42367,Cyrano de Bergerac,1950,6.9,12.0,10.0,2.0,83.0,0.0,3.0,1.0,2.0,33.0,3.8,668.0,81.0,http://content7.flixster.com/movie/10/93/42/10934285_det.jpg,4
1278,Young Frankenstein,72431,El jovencito Frankenstein,1974,8.5,46.0,43.0,3.0,93.0,0.0,4.0,4.0,0.0,100.0,3.8,37773.0,91.0,http://content6.flixster.com/movie/10/06/45/10064516_det.jpg,4
1279,Night on Earth,102536,Noche en la tierra,1991,6.3,16.0,13.0,3.0,81.0,0.0,2.0,2.0,0.0,100.0,4.0,5592.0,91.0,http://content8.flixster.com/movie/54/92/80/5492802_det.jpg,4
1280,Da hong deng long gao gao gua,101640,La linterna roja,1991,8.4,24.0,23.0,1.0,95.0,7.6,9.0,8.0,1.0,88.0,4.1,5193.0,92.0,http://content8.flixster.com/movie/10/89/42/10894258_det.jpg,0
1281,The Great Dictator,32553,El gran dictador,1940,8.9,34.0,32.0,2.0,94.0,8.8,7.0,6.0,1.0,85.0,4.2,16082.0,93.0,http://content8.flixster.com/movie/10/93/78/10937802_det.jpg,0
1282,Fantasia,32455,Fantasia,1940,8.5,42.0,41.0,1.0,97.0,8.3,6.0,6.0,0.0,100.0,3.5,12184.0,77.0,http://content7.flixster.com/movie/10/88/07/10880753_det.jpg,0
1283,High Noon,44706,Solo ante el peligro,1952,8.8,41.0,39.0,2.0,95.0,8.5,5.0,5.0,0.0,100.0,3.9,6074.0,87.0,http://content7.flixster.com/movie/30/88/308893_det.jpg,0
1284,The Big Sleep,38355,El sueño eterno,1946,8.6,43.0,41.0,2.0,95.0,7.5,8.0,7.0,1.0,87.0,4.1,7772.0,91.0,http://content9.flixster.com/movie/10/89/25/10892543_det.jpg,0
1285,Heathers,97493,Escuela de jóvenes asesinos,1989,7.8,41.0,39.0,2.0,95.0,7.0,9.0,7.0,2.0,77.0,3.7,17025.0,82.0,http://content7.flixster.com/movie/28/00/280093_det.jpg,0
1286,Somewhere in Time,81534,En algún lugar del tiempo,1980,5.8,16.0,10.0,6.0,62.0,0.0,4.0,1.0,3.0,25.0,3.9,7602.0,88.0,http://content7.flixster.com/movie/10/87/45/10874553_det.jpg,4
1287,Ben-Hur,52618,Ben-Hur,1959,7.8,33.0,30.0,3.0,90.0,0.0,4.0,3.0,1.0,75.0,3.7,25817.0,80.0,http://content9.flixster.com/movie/10/93/53/10935339_det.jpg,4
1289,Koyaanisqatsi,85809,Koyaanisqatsi,1982,8.0,18.0,16.0,2.0,88.0,0.0,1.0,1.0,0.0,100.0,4.3,4109.0,91.0,http://content6.flixster.com/movie/28/60/286016_det.jpg,4
1290,Some Kind of Wonderful,94006,Una maravilla con clase,1987,6.4,33.0,26.0,7.0,78.0,5.8,6.0,4.0,2.0,66.0,3.5,7505.0,78.0,http://content8.flixster.com/movie/10/84/77/10847746_det.jpg,0
1292,Being There,78841,"Bienvenido, Mr. Chance",1979,8.4,38.0,36.0,2.0,94.0,0.0,4.0,4.0,0.0,100.0,4.1,6371.0,91.0,http://content6.flixster.com/movie/25/44/254496_det.jpg,4
1293,Gandhi,83987,Gandhi,1982,7.7,40.0,34.0,6.0,85.0,6.9,5.0,4.0,1.0,80.0,3.9,10562.0,91.0,http://content9.flixster.com/movie/10/85/69/10856927_det.jpg,0
1295,The Unbearable Lightness of Being,96332,La insoportable levedad del ser,1988,8.3,17.0,16.0,1.0,94.0,0.0,2.0,1.0,1.0,50.0,3.9,5178.0,84.0,http://content8.flixster.com/movie/27/30/273098_det.jpg,4
1296,A Room with a View,91867,Una habitación con vistas,1985,8.6,21.0,21.0,0.0,100.0,0.0,2.0,2.0,0.0,100.0,3.9,6394.0,85.0,http://content6.flixster.com/movie/28/87/288792_det.jpg,4
1297,Real Genius,89886,Escuela de genios,1985,6.5,23.0,17.0,6.0,73.0,0.0,4.0,2.0,2.0,50.0,3.5,6720.0,78.0,http://content6.flixster.com/movie/25/42/254292_det.jpg,4
1298,Pink Floyd The Wall,84503,Pink Floyd The Wall,1982,6.5,17.0,11.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/87/16/10871678_det.jpg,2
1299,The Killing Fields,87553,Los gritos del silencio,1984,8.1,33.0,30.0,3.0,90.0,5.8,6.0,3.0,3.0,50.0,4.0,6389.0,89.0,http://content7.flixster.com/movie/26/93/269393_det.jpg,0
1300,Mitt liv som hund,89606,Mi vida como un perro,1985,7.9,28.0,28.0,0.0,100.0,0.0,3.0,3.0,0.0,100.0,4.1,2751.0,88.0,http://content6.flixster.com/movie/26/43/264304_det.jpg,4
1301,Forbidden Planet,49223,Planeta prohibido,1956,8.1,36.0,35.0,1.0,97.0,0.0,2.0,2.0,0.0,100.0,3.8,4780.0,82.0,http://content7.flixster.com/movie/25/08/250801_det.jpg,4
1302,Field of Dreams,97351,Campo de sueños,1989,7.7,45.0,41.0,4.0,91.0,5.9,8.0,5.0,3.0,62.0,3.4,16498.0,85.0,http://content7.flixster.com/movie/10/84/97/10849709_det.jpg,0
1303,The Man Who Would Be King,73341,El hombre que pudo reinar,1975,8.6,20.0,19.0,1.0,95.0,0.0,4.0,3.0,1.0,75.0,4.0,3790.0,88.0,http://content8.flixster.com/movie/25/47/254722_det.jpg,4
1304,Butch Cassidy and the Sundance Kid,64115,Dos hombres y un destino,1969,8.1,42.0,38.0,4.0,90.0,6.5,5.0,3.0,2.0,60.0,3.9,17396.0,90.0,http://content6.flixster.com/movie/10/93/10/10931056_det.jpg,0
1305,"Paris, Texas",87884,"Paris, Texas",1984,8.2,25.0,25.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,4.2,6389.0,93.0,http://content6.flixster.com/movie/10/93/85/10938524_det.jpg,4
1306,Bis ans Ende der Welt,101458,Hasta el fin del mundo,1991,6.5,12.0,10.0,2.0,83.0,0.0,1.0,0.0,1.0,0.0,4.1,1508.0,87.0,http://content8.flixster.com/movie/44/43/77/4443770_det.jpg,4
1307,When Harry Met Sally...,98635,Cuando Harry encontró a Sally,1989,7.8,47.0,43.0,4.0,91.0,6.2,8.0,6.0,2.0,75.0,3.5,47834.0,83.0,http://content6.flixster.com/movie/31/25/312596_det.jpg,0
1310,Hype!,116589,Hype!,1996,7.5,6.0,6.0,0.0,100.0,0.0,2.0,2.0,0.0,100.0,3.9,430.0,85.0,http://content6.flixster.com/movie/28/70/287012_det.jpg,4
1311,Santa with Muscles,117550,Santa with Muscles,1996,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/86/76/10867690_det.jpg,1
1312,Female Perversions,116293,Female Perversions: perversiones de mujer,1996,6.3,21.0,14.0,7.0,66.0,6.8,9.0,7.0,2.0,77.0,3.1,264.0,48.0,http://content9.flixster.com/movie/10/97/76/10977687_det.jpg,0
1313,Mad Dog Time,116953,Encantado de matarte,1996,2.9,6.0,1.0,5.0,16.0,0.0,2.0,0.0,2.0,0.0,2.9,429.0,48.0,http://content9.flixster.com/movie/11/12/32/11123267_det.jpg,4
1314,Breathing Room,1220706,Breathing Room,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/90/03/10900357_det.jpg,1
1317,I'm Not Rappaport,116601,I'm Not Rappaport,1996,5.6,15.0,5.0,10.0,33.0,0.0,4.0,1.0,3.0,25.0,3.4,285.0,61.0,http://content6.flixster.com/movie/26/50/265020_det.jpg,4
1318,Blue Juice,112537,Una vida sin miedo,1995,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1487.0,46.0,http://content7.flixster.com/movie/27/77/277701_det.jpg,1
1320,Alien³,103644,Alien 3,1992,5.0,39.0,15.0,24.0,38.0,5.8,7.0,4.0,3.0,57.0,3.1,30526.0,55.0,http://content9.flixster.com/movie/27/38/273891_det.jpg,0
1321,An American Werewolf in London,82010,Hombre-lobo americano en Londres,1981,7.5,43.0,38.0,5.0,88.0,0.0,4.0,2.0,2.0,50.0,3.4,18421.0,76.0,http://content7.flixster.com/movie/28/37/283709_det.jpg,4
1322,Amityville 1992: It's About Time,103678,Amityville 1992: es cuestión de tiempo,1992,2.3,7.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/27/25/272500_det.jpg,1
1323,Amityville 3-D,85159,El pozo del infierno,1983,2.9,15.0,0.0,15.0,0.0,0.0,2.0,0.0,2.0,0.0,2.7,2070.0,32.0,http://content7.flixster.com/movie/26/28/262801_det.jpg,4
1324,Amityville: Dollhouse,115535,Amityville: Dollhouse,1996,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/27/32/273299_det.jpg,1
1325,Amityville: A New Generation,106262,Amityville: A New Generation,1993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/88/97/10889788_det.jpg,1
1326,Amityville II: The Possession,83550,Amityville II - La posesión,1982,2.7,14.0,1.0,13.0,7.0,0.0,1.0,0.0,1.0,0.0,2.9,3306.0,47.0,http://content6.flixster.com/movie/63/30/69/6330692_det.jpg,4
1327,The Amityville Horror,384806,La morada del miedo,2005,4.2,155.0,37.0,118.0,23.0,3.9,33.0,7.0,26.0,21.0,3.2,31070.0,64.0,http://content8.flixster.com/movie/24/97/249734_det.jpg,3
1328,The Amityville Curse,99030,The Amityville Curse,1990,3.6,5.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/55/05/10/5505101_det.jpg,1
1329,Blood for Dracula,71233,Blood for Dracula,1974,6.4,15.0,10.0,5.0,66.0,0.0,2.0,1.0,1.0,50.0,3.4,1432.0,58.0,http://content6.flixster.com/movie/10/91/36/10913628_det.jpg,4
1330,April Fool's Day,1018817,April Fool's Day,2008,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/92/20/10922090_det.jpg,1
1331,Audrey Rose,75704,Las dos vidas de Audrey Rose,1977,5.4,9.0,5.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/26/14/261405_det.jpg,2
1332,Believers,878652,Believers,2007,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/14/14/10141427_det.jpg,1
1333,The Birds,56869,Los pájaros,1963,8.0,40.0,38.0,2.0,95.0,0.0,4.0,2.0,2.0,50.0,3.5,17449.0,80.0,http://content8.flixster.com/movie/10/83/82/10838298_det.jpg,4
1334,The Blob,94761,El terror no tiene forma,1988,5.6,16.0,9.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/27/38/273804_det.jpg,2
1335,Blood Beach,82083,Playa sangrienta,1980,2.6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/86/83/10868347_det.jpg,1
1336,Body Parts,101492,Cuerpo maldito,1991,4.4,15.0,6.0,9.0,40.0,0.0,1.0,0.0,1.0,0.0,2.6,958.0,31.0,http://content9.flixster.com/movie/10/04/67/10046739_det.jpg,4
1339,Dracula,21814,Drácula,1931,7.7,42.0,39.0,3.0,92.0,7.7,6.0,6.0,0.0,100.0,3.6,8598.0,76.0,http://content9.flixster.com/movie/29/22/292203_det.jpg,0
1340,Bride of Frankenstein,26138,La novia de Frankenstein,1935,8.9,39.0,39.0,0.0,100.0,8.6,6.0,6.0,0.0,100.0,3.7,4867.0,82.0,http://content8.flixster.com/movie/30/28/302822_det.jpg,0
1341,Burnt Offerings,74258,Pesadilla diabólica,1976,5.2,8.0,3.0,5.0,37.0,0.0,1.0,0.0,1.0,0.0,3.1,927.0,45.0,http://content7.flixster.com/movie/25/77/257797_det.jpg,4
1342,Candyman,103919,Candyman: el dominio de la mente,1992,6.3,37.0,27.0,10.0,72.0,5.4,5.0,3.0,2.0,60.0,3.0,12889.0,58.0,http://content6.flixster.com/movie/27/80/278008_det.jpg,0
1345,Carrie,74285,Carrie,1976,8.0,42.0,38.0,4.0,90.0,6.4,7.0,4.0,3.0,57.0,3.3,23161.0,70.0,http://content9.flixster.com/movie/28/14/281415_det.jpg,0
1346,Cat People,83722,El beso de la pantera,1982,6.1,36.0,23.0,13.0,63.0,0.0,3.0,2.0,1.0,66.0,3.0,2400.0,46.0,http://content8.flixster.com/movie/28/49/284902_det.jpg,4
1347,A Nightmare on Elm Street,87800,Pesadilla en Elm Street,1984,7.7,40.0,38.0,2.0,95.0,0.0,4.0,4.0,0.0,100.0,3.5,57452.0,78.0,http://content7.flixster.com/movie/11/12/18/11121889_det.jpg,4
1348,"Nosferatu, eine Symphonie des Grauens",13442,Nosferatu el vampiro,1922,8.9,47.0,46.0,1.0,97.0,8.2,5.0,5.0,0.0,100.0,3.9,11264.0,86.0,http://content9.flixster.com/movie/28/92/289207_det.jpg,0
1349,Nosferatu a Venezia,91651,"Nosferatu, príncipe de las tinieblas",1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/85/60/10856093_det.jpg,1
1350,The Omen,75005,La profecía,1976,7.0,32.0,27.0,5.0,84.0,0.0,2.0,1.0,1.0,50.0,3.5,17016.0,78.0,http://content6.flixster.com/movie/10/93/48/10934824_det.jpg,4
1351,Blood and Wine,115710,Blood & Wine: sangre y vino,1996,6.1,31.0,19.0,12.0,61.0,6.5,9.0,6.0,3.0,66.0,3.0,951.0,36.0,http://content7.flixster.com/movie/10/88/75/10887533_det.jpg,0
1352,Albino Alligator,115495,Albino Alligator,1996,5.5,17.0,8.0,9.0,47.0,5.4,6.0,2.0,4.0,33.0,3.0,1198.0,42.0,http://content8.flixster.com/movie/10/83/84/10838426_det.jpg,0
1353,The Mirror Has Two Faces,117057,El amor tiene dos caras,1996,5.3,28.0,15.0,13.0,53.0,0.0,4.0,1.0,3.0,25.0,3.5,2549.0,72.0,http://content6.flixster.com/movie/10/92/03/10920300_det.jpg,4
1354,Breaking the Waves,115751,Rompiendo las olas,1996,8.0,42.0,36.0,6.0,85.0,7.8,7.0,6.0,1.0,85.0,4.1,7949.0,91.0,http://content9.flixster.com/movie/10/91/67/10916763_det.jpg,0
1355,Nochnoy dozor,403358,Guardianes de la noche,2004,5.9,125.0,73.0,52.0,58.0,5.9,30.0,17.0,13.0,56.0,3.3,19774.0,70.0,http://content8.flixster.com/movie/22/60/07/2260074_det.jpg,3
1356,Star Trek: First Contact,117731,Star trek: Primer contacto,1996,7.4,52.0,48.0,4.0,92.0,7.4,13.0,12.0,1.0,92.0,3.5,20013.0,84.0,http://content9.flixster.com/movie/10/88/85/10888599_det.jpg,0
1357,Shine,117631,Shine,1996,8.0,31.0,28.0,3.0,90.0,8.8,7.0,7.0,0.0,100.0,3.8,6087.0,89.0,http://content6.flixster.com/movie/10/95/41/10954120_det.jpg,0
1358,Sling Blade,117666,El otro lado de la vida (Sling Blade),1996,8.3,49.0,47.0,2.0,95.0,7.9,16.0,14.0,2.0,87.0,3.9,10557.0,91.0,http://content7.flixster.com/movie/10/93/85/10938549_det.jpg,0
1359,Jingle All the Way,116705,Un padre en apuros,1996,4.0,38.0,6.0,32.0,15.0,5.3,6.0,1.0,5.0,16.0,2.6,10937.0,42.0,http://content9.flixster.com/movie/25/51/255123_det.jpg,0
1361,Paradise Lost: The Child Murders at Robin Hood Hills,117293,Paradise Lost: The Child Murders at Robin Hood Hills,1996,8.2,24.0,23.0,1.0,95.0,0.0,3.0,3.0,0.0,100.0,4.1,1701.0,90.0,http://content7.flixster.com/movie/11/14/56/11145609_det.jpg,4
1363,The Preacher's Wife,117372,La mujer del predicador,1996,5.8,38.0,23.0,15.0,60.0,7.2,11.0,8.0,3.0,72.0,2.9,3793.0,54.0,http://content7.flixster.com/movie/10/84/31/10843145_det.jpg,0
1364,Kjærlighetens kjøtere,113557,Zero Kelvin,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/30/86/308629_det.jpg,1
1365,Ridicule,117477,Ridicule: nadie está a salvo,1996,7.3,17.0,13.0,4.0,76.0,8.2,5.0,5.0,0.0,100.0,3.8,979.0,83.0,http://content8.flixster.com/movie/10/87/61/10876134_det.jpg,0
1366,The Crucible,115988,El crisol,1996,7.2,26.0,20.0,6.0,76.0,8.3,6.0,4.0,2.0,66.0,3.2,4752.0,64.0,http://content9.flixster.com/movie/10/85/09/10850975_det.jpg,0
1367,One Hundred and One Dalmatians,55254,101 dálmatas,1961,8.0,37.0,36.0,1.0,97.0,7.6,5.0,5.0,0.0,100.0,3.3,29711.0,63.0,http://content7.flixster.com/movie/10/92/06/10920681_det.jpg,0
1369,J'ai pas sommeil,110171,J'ai pas sommeil,1994,7.5,7.0,5.0,2.0,71.0,0.0,2.0,1.0,1.0,50.0,3.4,283.0,70.0,http://content8.flixster.com/movie/10/88/71/10887118_det.jpg,4
